"Name","ID","State","Network","County","Elevation_ft","Latitude","Longitude","HUC","Date_of_Data","Date_Report_Created","Value_inches","Percent_NRCS_1991_2020_Average","Percent_NRCS_1991_2020_Median","Percent_of_POR_Average","Percent_of_POR_Median","Percent_of_Water_Year_Peak","Percent_NRCS_1991_2020_Average_Water_Year_Peak","Percent_NRCS_1991_2020_Median_Water_Year_Peak","Percent_of_POR_Average_Water_Year_Peak","Percent_of_POR_Median_Water_Year_Peak","POR_Median_Departure_inches","Percentile_POR","Maximum_Rank_POR","Minimum_Rank_POR","Records_POR","NRCS_1991_2020_Average_inches","NRCS_1991_2020_Median_inches","POR_Average_inches","POR_Median_inches","Minimum_POR_inches","Maximum_POR_inches","Year_of_Minimum_POR","Year_of_Maximum_POR","Number_of_Observations_POR"
"Bettles Field","1182	","Alaska","SNOTEL","Yukon-Koyukuk","640","66.91667","-151.53333","190901012604	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","32",,,"139","119","89","94","91","5","100","1","10","Highest",,,"23","27","11","32","2015","2022","10"
"Bevans Cabin","1214	","Utah","SNOTEL","Tooele","6520","40.46182","-112.25233","160203040401	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","12",,,"67","75","67","34","34","-4","22","8","2","2nd Lowest",,,"18","16","7","30","2021","2019","10"
"Big Bend","336	","Nevada","SNOTEL","Elko","6898","41.76168","-115.6931","170501040104	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","17",,,"81","81","81","55","52","-4","33","15","7",,,,"21","21","5","41","2018","2017","22"
"Big Creek Sum","337	","Nevada","SNOTEL","Lander","8685","39.29148","-117.11506","160401070303	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","22",,,"73","81","81","34","33","-5","17","16","3",,,,"30","27","10","48","2012","2016","19"
"Big Creek Summit","338	","Idaho","SNOTEL","Valley","6560","44.62621","-115.79561","170602080402	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","62",,,"102","103","84","67","67","2","67","8","14",,,,"61","60","43","100","2001","2006","22"
"Big Flat","339	","Utah","SNOTEL","Beaver","10349","38.30183","-112.35672","160300070202	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","53",,,"132","139","75","72","74","15","84","5","21",,,,"40","38","18","71","2018","2017","26"
"Big Goose","931	","Wyoming","SNOTEL","Sheridan","7990","44.57924","-107.20068","100901010103	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","14",,,"70","74","100","30","33","-5","13","21","2","2nd Lowest",,,"20","19","12","33","2016","2019","24"
"Big Meadow","340	","Nevada","SNOTEL","Washoe","8235","39.455","-119.9422","160501020505	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","50",,,"128","125","67","70","76","10","80","4","12",,,,"39","40","9","104","2014","2017","16"
"Big Red Mountain","341	","Oregon","SNOTEL","Jackson","6050","42.05257","-122.85487","171003090301	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","34",,,"81","81","65","45","44","-8","33","15","8",,,,"42","42","6","94","2014, 2018","2017","22"
"Big Sandy Opening","342	","Wyoming","SNOTEL","Sublette","9080","42.6458","-109.25965","140401040101	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","28",,,"80","82","70","51","52","-6","20","17","4",,,,"35","34","23","53","2021","2017","21"
